,word,vec
12478,sub-set,0.0
12479,authorisation,0.0
12480,Member,0.0
12481,Kompetenz-Kompetenz,0.0
12482,interpreting,0.0
12483,accelerating,0.0
12484,CJEU,0.0
12485,Tribunal,0.0
12486,Auditors,0.0
12487,Appeal,0.0
12488,Bundesgerichtshof,0.0
12489,Belgian,0.0
12490,Cour,0.0
12491,travail,0.0
12492,realistically,0.0
12493,expand,0.0
12494,deems,0.0
12495,Arguably,0.0
12496,Gend,0.0
12497,Loos,0.0
12498,Mangold,0.0
12499,Helm,0.0
12500,Kadi,0.0
12501,plurality,0.0
12502,globalising,0.0
12503,resolve,0.0
12504,Costa,0.0
12505,ENEL,0.0
12506,Milanese,0.0
12507,shareholder,0.0
12508,Mr,0.0
12509,Enel,0.0
12510,nationalisation,0.0
12511,Constitutional,0.0
12512,267,0.0
12513,1958,0.0
12514,plead,0.0
12515,repeating,0.0
12516,albeit,0.0
12517,applicable,0.0
12518,reciprocity,0.0
12519,overridden,0.0
12520,framed,0.0
12521,unilateral,0.0
12522,inapplicable,0.0
12523,Amministrazione,0.0
12524,delle,0.0
12525,Finanze,0.0
12526,Simmenthal,0.0
12527,SpA,0.0
12528,importing,0.0
12529,precedence,0.0
12530,conflicting,0.0
12531,denial,0.0
12532,undertaken,0.0
12533,unconditionally,0.0
12534,irrevocably,0.0
12535,imperil,0.0
12536,recognise,0.0
12537,affecting,0.0
12538,expressly,0.0
12539,happen,0.0
12540,Factortame,0.0
12541,Ltd,0.0
12542,Transport,0.0
12543,sovereignty,0.0
12544,Communities,0.0
12545,enforceable,0.0
12546,HS2,0.0
12547,Action,0.0
12548,Alliance,0.0
12549,uncodified,0.0
12550,contemplate,0.0
12551,authorise,0.0
12552,abrogation,0.0
12553,Solange,0.0
12554,democratisation,0.0
12555,protects,0.0
12556,compatibility,0.0
12557,reservation,0.0
12558,factual,0.0
12559,locus,0.0
12560,standi,0.0
12561,violation,0.0
12562,interpreted,0.0
12563,non-state,0.0
12564,sued,0.0
12565,judged,0.0
12566,proportionality,0.0
12567,Nederlandse,0.0
12568,Administratie,0.0
12569,Belastingen,0.0
12570,unambiguous,0.0
12571,postal,0.0
12572,Customs,0.0
12573,Authorities,0.0
12574,tariff,0.0
12575,urea-formaldehyde,0.0
12576,288,0.0
12577,replicate,0.0
12578,confusion,0.0
12579,breached,0.0
12580,failing,0.0
12581,scheme,0.0
12582,slaughter,0.0
12583,cow,0.0
12584,overproduction,0.0
12585,reproducing,0.0
12586,decree,0.0
12587,virtue,0.0
12588,implementation,0.0
12589,jeopardizing,0.0
12590,simultaneous,0.0
12591,implementing,0.0
12592,sue,0.0
12593,Working,0.0
12594,instantly,0.0
12595,Advocate,0.0
12596,Generals,0.0
12597,persuasively,0.0
12598,deadline,0.0
12599,vertical,0.0
12600,Pubblico,0.0
12601,Ministero,0.0
12602,Ratti,0.0
12603,73/173/EEC,0.0
12604,packaging,0.0
12605,labelling,0.0
12606,estopped,0.0
12607,varnish,0.0
12608,entail,0.0
12609,invoke,0.0
12610,CIA,0.0
12611,Signalson,0.0
12612,Securitel,0.0
12613,complied,0.0
12614,alarm,0.0
12615,notified,0.0
12616,invoked,0.0
12617,Kücükdeveci,0.0
12618,Swedex,0.0
12619,GmbH,0.0
12620,KG,0.0
12621,Code,0.0
12622,§622,0.0
12623,notice,0.0
12624,dismissal,0.0
12625,Ms,0.0
12626,unlawful,0.0
12627,discrimination,0.0
12628,Employment,0.0
12629,Equality,0.0
12630,Framework,0.0
12631,relied,0.0
12632,defendant,0.0
12633,emanation,0.0
12634,Foster,0.0
12635,Mrs,0.0
12636,employer,0.0
12637,retire,0.0
12638,pursuant,0.0
12639,privatised,0.0
12640,Fourth,0.0
12641,wording,0.0
12642,Textbooks,0.0
12643,Marleasing,0.0
12644,SA,0.0
12645,Comercial,0.0
12646,defrauding,0.0
12647,creditor,0.0
12648,incorporation,0.0
12649,nullified,0.0
12650,acknowledged,0.0
12651,contradict,0.0
12652,statute,0.0
12653,Francovich,0.0
12654,employee,0.0
12655,unpaid,0.0
12656,wage,0.0
12657,insolvent,0.0
12658,Insolvency,0.0
12659,Protection,0.0
12660,bankrupt,0.0
12661,Lira,0.0
12662,identifiable,0.0
12663,causal,0.0
12664,unwritten,0.0
12665,formulating,0.0
12666,jurisprudence,0.0
12667,Rights,0.0
12668,Accepted,0.0
12669,certainty,0.0
12670,subsidiarity,0.0
12671,Proportionality,0.0
12672,lawfulness,0.0
12673,legitimately,0.0
12674,pursued,0.0
12675,onerous,0.0
12676,disadvantage,0.0
12677,EC,0.0
12678,predates,0.0
12679,foreseeable,0.0
12680,Legislation,0.0
12681,understandable,0.0
12682,prohibits,0.0
12683,Ex,0.0
12684,legitimate,0.0
12685,Fundamental,0.0
12686,uphold,0.0
12687,signatory,0.0
12688,guideline,0.0
12689,None,0.0
12690,mention,0.0
12691,violating,0.0
12692,1950,0.0
12693,compatible,0.0
12694,enshrined,0.0
12695,tasked,0.0
12696,drafting,0.0
12697,Freedoms,0.0
12698,Declaration,0.0
12699,1989,0.0
12700,recognises,0.0
12701,codifying,0.0
12702,co-exist,0.0
12703,Social,0.0
12704,UNICE,0.0
12705,Trade,0.0
12706,ETUC,0.0
12707,CEEP,0.0
12708,Enterprises,0.0
12709,toned,0.0
12710,declares,0.0
12711,remuneration,0.0
12712,elderly,0.0
12713,protocol,0.0
12714,Labour,0.0
12715,workforce,0.0
12716,1996,0.0
12717,Parental,0.0
12718,Leave,0.0
12719,migrant,0.0
12720,Coal,0.0
12721,ECSC,0.0
12722,Belgium,0.0
12723,Luxembourg,0.0
12724,re-establishing,0.0
12725,cartel,0.0
12726,plurilateral,0.0
12727,trans-European,0.0
12728,enactment,0.0
12729,distorted,0.0
12730,anti-competitive,0.0
12731,exemption,0.0
12732,prohibiting,0.0
12733,undertaking,0.0
12734,92,0.0
12735,101,0.0
12736,fixing,0.0
12737,void,0.0
12738,collusion,0.0
12739,distributional,0.0
12740,compliant,0.0
12741,govern,0.0
12742,Regulation,0.0
12743,139/2004/EC,0.0
12744,impede,0.0
12745,107,0.0
12746,obstructed,0.0
12747,adhere,0.0
12748,subsidise,0.0
12749,distortion,0.0
12750,disaster,0.0
12751,comparative,0.0
12752,organisation,0.0
12753,Organisation,0.0
12754,barrier,0.0
12755,enhancing,0.0
12756,theorised,0.0
12757,fiscal,0.0
12758,mixed,0.0
12759,endgame,0.0
12760,burden,0.0
12761,bargaining,0.0
12762,inhibited,0.0
12763,differing,0.0
12764,Value,0.0
12765,Added,0.0
12766,Tax,0.0
12767,spill,0.0
12768,unrestricted,0.0
12769,prioritise,0.0
12770,Increasingly,0.0
12771,underpinned,0.0
12772,non-discrimination,0.0
12773,manages,0.0
12774,non-member,0.0
12775,circulate,0.0
12776,Quantitative,0.0
12777,Procureur,0.0
12778,Roi,0.0
12779,Dassonville,0.0
12780,hinder,0.0
12781,potentially,0.0
12782,Scotch,0.0
12783,whisky,0.0
12784,unlikely,0.0
12785,discriminated,0.0
12786,importer,0.0
12787,bought,0.0
12788,quasi-government,0.0
12789,Buy,0.0
12790,appointee,0.0
12791,actor,0.0
12792,vigilante,0.0
12793,sabotaging,0.0
12794,strawberry,0.0
12795,liable,0.0
12796,manifestly,0.0
12797,persistently,0.0
12798,abstained,0.0
12799,sabotage,0.0
12800,morality,0.0
12801,archaeological,0.0
12802,overriding,0.0
12803,Schmidberger,0.0
12804,infringe,0.0
12805,A13,0.0
12806,Brenner,0.0
12807,Autobahn,0.0
12808,reasoned,0.0
12809,restrictive,0.0
12810,neutrally,0.0
12811,discriminatory,0.0
12812,indistinctly,0.0
12813,mandatory,0.0
12814,protecting,0.0
12815,fairness,0.0
12816,Rewe-Zentral,0.0
12817,AG,0.0
12818,Bundesmonopol,0.0
12819,für,0.0
12820,Branntwein,0.0
12821,liqueur,0.0
12822,Cassis,0.0
12823,Dijon,0.0
12824,Rewe-Zentrale,0.0
12825,wished,0.0
12826,beverage,0.0
12827,adequate,0.0
12828,Rau,0.0
12829,Lebensmittelwerke,0.0
12830,Smedt,0.0
12831,PVBA,0.0
12832,margarine,0.0
12833,cube,0.0
12834,shaped,0.0
12835,Belgians,0.0
12836,butter,0.0
12837,cocoa,0.0
12838,chocolate,0.0
12839,neutral,0.0
12840,obstacle,0.0
12841,moped,0.0
12842,pulling,0.0
12843,prohibition,0.0
12844,deter,0.0
12845,behaviour,0.0
12846,presumption,0.0
12847,presumed,0.0
12848,seller,0.0
12849,Keck,0.0
12850,Mithouard,0.0
12851,Picon,0.0
12852,throat,0.0
12853,alters,0.0
12854,Selling,0.0
12855,trader,0.0
12856,marketing,0.0
12857,Konsumentombudsmannen,0.0
12858,Agostini,0.0
12859,reviewed,0.0
12860,misleading,0.0
12861,justifiable,0.0
12862,emphasised,0.0
12863,enabling,0.0
12864,Gourmet,0.0
12865,habit,0.0
12866,Unfair,0.0
12867,Practices,0.0
12868,harmonised,0.0
12869,distorts,0.0
12870,aggressive,0.0
12871,unfair,0.0
12872,harmonise,0.0
12873,regulatory,0.0
12874,Reflecting,0.0
12875,shifted,0.0
12876,citizenship,0.0
12877,empower,0.0
12878,socially,0.0
12879,Steymann,0.0
12880,Staatssecretaris,0.0
12881,Justitie,0.0
12882,volunteered,0.0
12883,plumbing,0.0
12884,Bhagwan,0.0
12885,irrespective,0.0
12886,quid,0.0
12887,quo,0.0
12888,nationality,0.0
12889,manipulated,0.0
12890,paradoxically,0.0
12891,mobility,0.0
12892,Movement,0.0
12893,Bosman,0.0
12894,footballer,0.0
12895,Jean-Marc,0.0
12896,R.F.C,0.0
12897,Liège,0.0
12898,USL,0.0
12899,Dunkerque,0.0
12900,afford,0.0
12901,habitual,0.0
12902,Groener,0.0
12903,Gaelic,0.0
12904,Angonese,0.0
12905,Cassa,0.0
12906,di,0.0
12907,Risparmio,0.0
12908,Bolzano,0.0
12909,bilingual,0.0
12910,acquiring,0.0
12911,Finanzamt,0.0
12912,Köln,0.0
12913,Altstadt,0.0
12914,Schumacker,0.0
12915,contravened,0.0
12916,deduction,0.0
12917,Weigel,0.0
12918,Finanzlandesdirektion,0.0
12919,Vorarlberg,0.0
12920,re-registration,0.0
12921,violated,0.0
12922,Austrians,0.0
12923,qualifying,0.0
12924,Hendrix,0.0
12925,Employee,0.0
12926,incapacity,0.0
12927,socio-economic,0.0
12928,Conversely,0.0
12929,Geven,0.0
12930,Nordrhein-Westfalen,0.0
12931,limiting,0.0
12932,Citizenship,0.0
12933,wherever,0.0
12934,restrict,0.0
12935,staffing,0.0
12936,49,0.0
12937,56,0.0
12938,Gebhard,0.0
12939,Consiglio,0.0
12940,dell,0.0
12941,Ordine,0.0
12942,degli,0.0
12943,Avvocati,0.0
12944,Procuratori,0.0
12945,Milano,0.0
12946,Stuttgart,0.0
12947,Bar,0.0
12948,non-discriminatory,0.0
12949,imperative,0.0
12950,entity,0.0
12951,self-employed,0.0
12952,unjustified,0.0
12953,Reyners,0.0
12954,lacked,0.0
12955,infringing,0.0
12956,client,0.0
12957,practitioner,0.0
12958,prima,0.0
12959,facie,0.0
12960,Côte,0.0
12961,d'Ivoire,0.0
12962,Environment,0.0
12963,Stavros,0.0
12964,Dimas,0.0
12965,Franco,0.0
12966,Frattini,0.0
12967,criminal,0.0
12968,ecological,0.0
12969,contested,0.0
12970,supranational,0.0
12971,Motions,0.0
12972,tabled,0.0
12973,Binsbergen,0.0
12974,Bestuur,0.0
12975,Bedrijfvereniging,0.0
12976,voor,0.0
12977,Metaalnijverheid,0.0
12978,advising,0.0
12979,Geraets-Smits,0.0
12980,Stichting,0.0
12981,Ziekenfonds,0.0
12982,reimbursed,0.0
12983,unnecessary,0.0
12984,undue,0.0
12985,counted,0.0
12986,waiting,0.0
12987,Aside,0.0
12988,sensitive,0.0
12989,classified,0.0
12990,Josemans,0.0
12991,Burgemeester,0.0
12992,cannabis,0.0
12993,municipality,0.0
12994,coffee,0.0
12995,shop,0.0
12996,altogether,0.0
12997,narcotic,0.0
12998,drug,0.0
12999,prostitution,0.0
13000,quasi-legal,0.0
13001,52,0.0
13002,Alpine,0.0
13003,Investments,0.0
13004,BV,0.0
13005,Financiën,0.0
13006,Merrill,0.0
13007,Lynch,0.0
13008,banking,0.0
13009,undesirable,0.0
13010,tactic,0.0
13011,confidence,0.0
13012,Omega,0.0
13013,Spielhallen,0.0
13014,Bonn,0.0
13015,laserdrome,0.0
13016,fake,0.0
13017,laser,0.0
13018,Pulsar,0.0
13019,protested,0.0
13020,Liga,0.0
13021,Portuguesa,0.0
13022,Futebol,0.0
13023,Casa,0.0
13024,Misericórdia,0.0
13025,Lisboa,0.0
13026,fraud,0.0
13027,divergent,0.0
13028,proportionate,0.0
13029,arise,0.0
13030,Services,0.0
13031,Trust,0.0
13032,HM,0.0
13033,Treasury,0.0
13034,evade,0.0
13035,shifting,0.0
13036,Centros,0.0
13037,Erhversus-og,0.0
13038,Selkabssyrelsen,0.0
13039,£1,0.0
13040,krone,0.0
13041,"€27,000",0.0
13042,admittedly,0.0
13043,Delaware,0.0
13044,accountability,0.0
13045,Überseering,0.0
13046,validly,0.0
13047,Cartesio,0.0
13048,Oktató,0.0
13049,és,0.0
13050,Szolgáltató,0.0
13051,bt,0.0
13052,Amazon,0.0
13053,rainforest,0.0
13054,Floresta,0.0
13055,Amazônica,0.0
13056,Amazônia,0.0
13057,Selva,0.0
13058,Amazónica,0.0
13059,Amazonía,0.0
13060,Amazonia,0.0
13061,Forêt,0.0
13062,amazonienne,0.0
13063,Amazoneregenwoud,0.0
13064,moist,0.0
13065,broadleaf,0.0
13066,basin,0.0
13067,"7,000,000",0.0
13068,"2,700,000",0.0
13069,"5,500,000",0.0
13070,"2,100,000",0.0
13071,Peru,0.0
13072,Venezuela,0.0
13073,Ecuador,0.0
13074,Bolivia,0.0
13075,Guyana,0.0
13076,Suriname,0.0
13077,Guiana,0.0
13078,Amazonas,0.0
13079,represents,0.0
13080,biodiverse,0.0
13081,tropical,0.0
13082,Cretaceous–Paleogene,0.0
13083,dinosaur,0.0
13084,wetter,0.0
13085,66–34,0.0
13086,Mya,0.0
13087,45°,0.0
13088,Climate,0.0
13089,fluctuation,0.0
13090,savanna,0.0
13091,tropic,0.0
13092,Oligocene,0.0
13093,spanned,0.0
13094,Miocene,0.0
13095,retracted,0.0
13096,glacial,0.0
13097,thrive,0.0
13098,survival,0.0
13099,mid-Eocene,0.0
13100,Purus,0.0
13101,Arch,0.0
13102,flowed,0.0
13103,Basin,0.0
13104,Andes,0.0
13105,Solimões,0.0
13106,5–10,0.0
13107,accumulating,0.0
13108,easterly,0.0
13109,Glacial,0.0
13110,Maximum,0.0
13111,LGM,0.0
13112,deglaciation,0.0
13113,Analyses,0.0
13114,paleolakes,0.0
13115,Fan,0.0
13116,rainfall,0.0
13117,certainly,0.0
13118,refugia,0.0
13119,grassland,0.0
13120,intact,0.0
13121,sampling,0.0
13122,biased,0.0
13123,CALIPSO,0.0
13124,Sahara,0.0
13125,182,0.0
13126,ton,0.0
13127,windblown,0.0
13128,longitude,0.0
13129,"2,600",0.0
13130,27.7,0.0
13131,132,0.0
13132,sparsely,0.0
13133,Archeologist,0.0
13134,Betty,0.0
13135,Meggers,0.0
13136,Man,0.0
13137,Counterfeit,0.0
13138,0.2,0.0
13139,0.52/sq,0.0
13140,sustained,0.0
13141,hunting,0.0
13142,anthropological,0.0
13143,dense,0.0
13144,Marajó,0.0
13145,dweller,0.0
13146,fallen,0.0
13147,Orellana,0.0
13148,Unnatural,0.0
13149,Histories,0.0
13150,exaggerating,0.0
13151,flourishing,0.0
13152,devastated,0.0
13153,smallpox,0.0
13154,geoglyphs,0.0
13155,deforested,0.0
13156,0–1250,0.0
13157,furthering,0.0
13158,Pre-Columbian,0.0
13159,Ondemar,0.0
13160,Dias,0.0
13161,accredited,0.0
13162,discovering,0.0
13163,Alceu,0.0
13164,Ranzi,0.0
13165,pristine,0.0
13166,"11,000",0.0
13167,terra,0.0
13168,preta,0.0
13169,Terra,0.0
13170,fertile,0.0
13171,silviculture,0.0
13172,naturally,0.0
13173,Xingu,0.0
13174,tribe,0.0
13175,Heckenberger,0.0
13176,plaza,0.0
13177,insect,0.0
13178,mammal,0.0
13179,"2,200",0.0
13180,fish,0.0
13181,"1,294",0.0
13182,427,0.0
13183,428,0.0
13184,amphibian,0.0
13185,378,0.0
13186,reptile,0.0
13187,scientifically,0.0
13188,Amazonian,0.0
13189,"96,660",0.0
13190,"128,843",0.0
13191,invertebrate,0.0
13192,biodiversity,0.0
13193,Ecuadorian,0.0
13194,"1,100",0.0
13195,247,0.0
13196,"90,790",0.0
13197,356,0.0
13198,±,0.0
13199,47,0.0
13200,hectare,0.0
13201,"438,000",0.0
13202,catalogued,0.0
13203,pose,0.0
13204,predatory,0.0
13205,creature,0.0
13206,caiman,0.0
13207,jaguar,0.0
13208,cougar,0.0
13209,anaconda,0.0
13210,eel,0.0
13211,stun,0.0
13212,piranha,0.0
13213,bite,0.0
13214,injure,0.0
13215,poison,0.0
13216,dart,0.0
13217,frog,0.0
13218,secrete,0.0
13219,lipophilic,0.0
13220,alkaloid,0.0
13221,toxin,0.0
13222,parasite,0.0
13223,vector,0.0
13224,Vampire,0.0
13225,bat,0.0
13226,dwell,0.0
13227,rabies,0.0
13228,virus,0.0
13229,Malaria,0.0
13230,fever,0.0
13231,Dengue,0.0
13232,Deforestation,0.0
13233,non-forested,0.0
13234,deforestation,0.0
13235,basically,0.0
13236,Farms,0.0
13237,slash,0.0
13238,fertility,0.0
13239,weed,0.0
13240,clearing,0.0
13241,cleared,0.0
13242,naked,0.0
13243,"415,000",0.0
13244,"587,000",0.0
13245,"160,000",0.0
13246,"227,000",0.0
13247,pasture,0.0
13248,Seventy,0.0
13249,soybean,0.0
13250,Leydimere,0.0
13251,Oliveira,0.0
13252,al.,0.0
13253,logged,0.0
13254,precipitation,0.0
13255,perception,0.0
13256,economical,0.0
13257,logging,0.0
13258,soy,0.0
13259,transportation,0.0
13260,"22,392",0.0
13261,km2,0.0
13262,"8,646",0.0
13263,"19,018",0.0
13264,"7,343",0.0
13265,Environmentalists,0.0
13266,accelerate,0.0
13267,warming,0.0
13268,evergreen,0.0
13269,ecosystems—of,0.0
13270,1.1,0.0
13271,1011,0.0
13272,metric,0.0
13273,accumulated,0.0
13274,0.62,0.0
13275,0.37,0.0
13276,greenhouse,0.0
13277,emission,0.0
13278,unsustainable,0.0
13279,2100,0.0
13280,estimation,0.0
13281,weak,0.0
13282,decrease,0.0
13283,ecocide,0.0
13284,Peruvian,0.0
13285,Urarina,0.0
13286,non-human,0.0
13287,primate,0.0
13288,subsistence,0.0
13289,symbolism,0.0
13290,lowland,0.0
13291,ethno-biology,0.0
13292,community-based,0.0
13293,conservation,0.0
13294,tribal,0.0
13295,handheld,0.0
13296,GPS,0.0
13297,Trio,0.0
13298,Tribe,0.0
13299,map,0.0
13300,ancestral,0.0
13301,classification,0.0
13302,Tatiana,0.0
13303,Kuplich,0.0
13304,organized,0.0
13305,mature,0.0
13306,regenerating,0.0
13307,regrowth,0.0
13308,eleven,0.0
13309,eighteen,0.0
13310,Synthetic,0.0
13311,aperture,0.0
13312,SAR,0.0
13313,Thematic,0.0
13314,Mapper,0.0
13315,TM,0.0
13316,drought,0.0
13317,successive,0.0
13318,Hole,0.0
13319,tipping,0.0
13320,irreversibly,0.0
13321,brink,0.0
13322,catastrophic,0.0
13323,approximate,0.0
13324,"1,160,000",0.0
13325,"3,000,000",0.0
13326,"734,000",0.0
13327,"1,900,000",0.0
13328,epicenter,0.0
13329,gigatons,0.0
13330,Ctenophora,0.0
13331,/tᵻˈnɒfərə/,0.0
13332,singular,0.0
13333,ctenophore,0.0
13334,/ˈtɛnəfɔːr/,0.0
13335,/ˈtiːnəfɔːr/,0.0
13336,κτείς,0.0
13337,kteis,0.0
13338,'comb,0.0
13339,φέρω,0.0
13340,pherō,0.0
13341,'carry,0.0
13342,comb,0.0
13343,jelly,0.0
13344,phylum,0.0
13345,cilium,0.0
13346,swimming,0.0
13347,swim,0.0
13348,Adults,0.0
13349,millimeter,0.0
13350,cnidarian,0.0
13351,cavity,0.0
13352,Coelenterata,0.0
13353,digestion,0.0
13354,awareness,0.0
13355,predator,0.0
13356,prey,0.0
13357,microscopic,0.0
13358,larva,0.0
13359,rotifer,0.0
13360,crustacean,0.0
13361,juvenile,0.0
13362,salp,0.0
13363,favorable,0.0
13364,eat,0.0
13365,100–150,0.0
13366,textbook,0.0
13367,cydippids,0.0
13368,egg-shaped,0.0
13369,retractable,0.0
13370,tentacle,0.0
13371,fringed,0.0
13372,tentilla,0.0
13373,colloblasts,0.0
13374,sticky,0.0
13375,deep-sea,0.0
13376,platyctenids,0.0
13377,beroids,0.0
13378,stiffened,0.0
13379,spider,0.0
13380,hermaphrodites—a,0.0
13381,sperm,0.0
13382,fertilize,0.0
13383,mate,0.0
13384,hermaphrodite,0.0
13385,Fertilization,0.0
13386,fertilized,0.0
13387,planktonic,0.0
13388,miniature,0.0
13389,cydippid-like,0.0
13390,plankton,0.0
13391,near-adult,0.0
13392,metamorphose,0.0
13393,reproduction,0.0
13394,hermaphroditism,0.0
13395,enables,0.0
13396,Ctenophores,0.0
13397,uncommon,0.0
13398,bay,0.0
13399,predation,0.0
13400,zooplanktonic,0.0
13401,copepod,0.0
13402,wipe,0.0
13403,phytoplankton,0.0
13404,vital,0.0
13405,Mnemiopsis,0.0
13406,eating,0.0
13407,fed,0.0
13408,aggravated,0.0
13409,over-fishing,0.0
13410,accidental,0.0
13411,Beroe,0.0
13412,gelatinous,0.0
13413,comb-rows,0.0
13414,lagerstätten,0.0
13415,Cambrian,0.0
13416,515,0.0
13417,evolutionary,0.0
13418,phylogenetics,0.0
13419,bilaterians,0.0
13420,ancestor,0.0
13421,Evidence,0.0
13422,monophyletic,0.0
13423,sponge,0.0
13424,jellyfish,0.0
13425,anemone,0.0
13426,inter-cell,0.0
13427,carpet-like,0.0
13428,basement,0.0
13429,muscle,0.0
13430,sensory,0.0
13431,organ,0.0
13432,sandwich,0.0
13433,jelly-like,0.0
13434,mesoglea,0.0
13435,intermediate,0.0
13436,diploblastic,0.0
13437,arises,0.0
13438,triploblastic,0.0
13439,Ranging,0.0
13440,0.039,0.0
13441,4.9,0.0
13442,non-colonial,0.0
13443,hair,0.0
13444,locomotion,0.0
13445,row,0.0
13446,comb-like,0.0
13447,ctene,0.0
13448,stacked,0.0
13449,ctenophora,0.0
13450,comb-bearing,0.0
13451,stem-form,0.0
13452,κτεν-,0.0
13453,suffix,0.0
13454,-φορος,0.0
13455,Coastal,0.0
13456,tough,0.0
13457,withstand,0.0
13458,oceanic,0.0
13459,fragile,0.0
13460,genus,0.0
13461,Pleurobrachia,0.0
13462,cydippid,0.0
13463,pharynx,0.0
13464,stomach,0.0
13465,canal,0.0
13466,underside,0.0
13467,anal,0.0
13468,lined,0.0
13469,epithelium,0.0
13470,gastrodermis,0.0
13471,well-developed,0.0
13472,nearest,0.0
13473,furthest,0.0
13474,nearer,0.0
13475,nutritive,0.0
13476,vacuole,0.0
13477,compartment,0.0
13478,germ,0.0
13479,photocytes,0.0
13480,bioluminescence,0.0
13481,ciliated,0.0
13482,punctuated,0.0
13483,ciliary,0.0
13484,rosette,0.0
13485,whorl,0.0
13486,swimming-plates,0.0
13487,oral,0.0
13488,aboral,0.0
13489,spaced,0.0
13490,evenly,0.0
13491,spacing,0.0
13492,plate,0.0
13493,0.079,0.0
13494,flagellum,0.0
13495,filament,0.0
13496,supporting,0.0
13497,pointing,0.0
13498,osmotic,0.0
13499,adapt,0.0
13500,brackish,0.0
13501,sinking,0.0
13502,full-strength,0.0
13503,statocyst,0.0
13504,statolith,0.0
13505,bundle,0.0
13506,balancer,0.0
13507,orientation,0.0
13508,dome,0.0
13509,immobile,0.0
13510,mood,0.0
13511,trailing,0.0
13512,Cydippid,0.0
13513,spherical,0.0
13514,gooseberry,0.0
13515,uniformly,0.0
13516,slender,0.0
13517,sheath,0.0
13518,sidebranches,0.0
13519,sticking,0.0
13520,Colloblasts,0.0
13521,specialized,0.0
13522,mushroom-shaped,0.0
13523,epidermis,0.0
13524,domed,0.0
13525,vesicle,0.0
13526,adhesive,0.0
13527,stalk,0.0
13528,spiral,0.0
13529,thread,0.0
13530,attached,0.0
13531,absorb,0.0
13532,collobast,0.0
13533,Haeckelia,0.0
13534,victim,0.0
13535,nematocytes,0.0
13536,cnidaria-eating,0.0
13537,nudibranch,0.0
13538,similarly,0.0
13539,Euplokamis,0.0
13540,striated,0.0
13541,coiled,0.0
13542,elongate,0.0
13543,flick,0.0
13544,millisecond,0.0
13545,wriggle,0.0
13546,lure,0.0
13547,behaving,0.0
13548,flicking,0.0
13549,uncoiling,0.0
13550,contraction,0.0
13551,wriggling,0.0
13552,Coiling,0.0
13553,inactive,0.0
13554,tightened,0.0
13555,metachronal,0.0
13556,rhythm,0.0
13557,groove,0.0
13558,Lobata,0.0
13559,lobe,0.0
13560,muscular,0.0
13561,cuplike,0.0
13562,inconspicuous,0.0
13563,originate,0.0
13564,convoluted,0.0
13565,spreading,0.0
13566,Cydippida,0.0
13567,lobates,0.0
13568,auricle,0.0
13569,projection,0.0
13570,edged,0.0
13571,Lobates,0.0
13572,originating,0.0
13573,edging,0.0
13574,passive,0.0
13575,Leucothea,0.0
13576,lobate,0.0
13577,Bathocyroe,0.10316345171483576
13578,Ocyropsis,0.0
13579,clapping,0.0
13580,coordinated,0.0
13581,nerve,0.0
13582,mechanically,0.0
13583,egg-like,0.0
13584,Beroida,0.0
13585,Nuda,0.0
13586,appendage,0.0
13587,saclike,0.0
13588,macrocilia,0.0
13589,fused,0.0
13590,swallow,0.0
13591,lip,0.0
13592,epithelial,0.20632298144833197
13593,zip,0.0
13594,intercellular,0.0
13595,streamlines,0.0
13596,Cestida,0.0
13597,belt,0.0
13598,ribbon-shaped,0.0
13599,aligned,0.0
13600,ribbon,0.0
13601,wing-like,0.0
13602,Cestids,0.0
13603,undulating,0.0
13604,warm-temperate,0.0
13605,Cestum,0.0
13606,veneris,0.0
13607,girdle,0.0
13608,undulate,0.0
13609,Velamen,0.0
13610,parallelum,0.0
13611,centimeter,0.0
13612,0.66,0.0
13613,darting,0.0
13614,Platyctenida,0.0
13615,oval,0.0
13616,oral-aboral,0.0
13617,tentilla-bearing,0.0
13618,cling,0.0
13619,everting,0.0
13620,platyctenid,0.0
13621,Platyctenids,0.0
13622,cryptically,0.0
13623,Ocryopsis,0.0
13624,gonad,0.0
13625,fertilization,0.0
13626,brood,0.0
13627,Self-fertilization,0.0
13628,hermaphroditic,0.0
13629,self-fertile,0.0
13630,larval,0.0
13631,bottom-dwelling,0.0
13632,behave,0.0
13633,occupy,0.0
13634,niche,0.0
13635,attain,0.0
13636,metamorphosis,0.0
13637,sea-floor,0.0
13638,Bathyctena,0.0
13639,chuni,0.0
13640,stationis,0.0
13641,Eurhamphaea,0.0
13642,vexilligera,0.0
13643,disturbed,0.0
13644,secretion,0.0
13645,ink,0.0
13646,luminesce,0.0
13647,Juveniles,0.0
13648,brightly,0.0
13649,luminescence,0.0
13650,diffused,0.0
13651,Detailed,0.0
13652,mid-ocean,0.0
13653,vegetarian,0.0
13654,parasitic,0.0
13655,plentiful,0.0
13656,surface-water,0.0
13657,zooplankton,0.0
13658,mollusc,0.0
13659,amphipod,0.0
13660,krill,0.0
13661,nematocysts,0.0
13662,hang,0.0
13663,motionless,0.0
13664,ambush,0.0
13665,Salticid,0.0
13666,dangle,0.0
13667,bola,0.0
13668,explains,0.0
13669,two-tentacled,0.0
13670,Lampea,0.0
13671,sea-squirts,0.0
13672,chain-like,0.0
13673,attach,0.0
13674,Bolinopsis,0.0
13675,swimmer,0.0
13676,salt,0.0
